order_id,customer_id,product_id,region_id,campaign_id,order_date,quantity,unit_price,discount,shipping_cost,payment_method,delivery_days,returned_flag,order_status,warehouse_region,customer_rating,customer_city,customer_state
ORD194,1606,342,28,1.0,2025-01-06,1,22990.34,9.91,424.13,COD,3,0,Delivered,South Hub,2,Ratlam,Kerala
ORD195,2813,331,37,7.0,2025-01-06,1,5354.05,15.56,464.72,COD,2,0,Delivered,East Hub,1,Phusro,Karnataka
ORD196,2838,591,41,7.0,2025-01-06,1,2876.56,5.84,255.07,UPI,3,0,Delivered,South Hub,2,Udaipur,West Bengal
ORD197,276,91,9,,2025-01-06,1,29369.37,15.66,75.98,COD,5,0,Delivered,South Hub,1,Ramgarh,Delhi
ORD198,436,851,4,,2025-01-06,1,18905.98,16.43,336.93,Net Banking,7,0,Delivered,East Hub,4,Ongole,Delhi
ORD199,657,1086,7,,2025-01-06,2,2536.26,16.37,451.92,COD,2,0,Delivered,South Hub,2,Alappuzha,Maharashtra
ORD200,1960,1075,23,,2025-01-06,1,1897.73,10.82,439.8,UPI,4,0,Delivered,West Hub,2,Gopalpur,Odisha
ORD201,2689,708,46,1.0,2025-01-06,1,3242.11,9.28,249.28,Credit Card,3,0,Delivered,South Hub,4,Amritsar,Maharashtra
ORD202,1881,225,2,1.0,2025-01-06,1,27204.82,14.8,254.31,Credit Card,3,0,Delivered,West Hub,4,Ulhasnagar,Gujarat
ORD203,2452,9,9,1.0,2025-01-06,1,57367.11,17.56,201.23,Net Banking,3,0,Delivered,West Hub,3,Chennai,Tamil Nadu
ORD203,276,9,9,,2025-01-06,1,56286.27,17.56,201.23,Net Banking,3,0,Delivered,West Hub,3,Ramgarh,Delhi
ORD204,3206,658,18,,2025-01-06,4,1363.84,9.26,413.25,Net Banking,4,0,Delivered,South Hub,4,Hazaribagh,Punjab
ORD205,459,272,37,,2025-01-06,1,2384.36,5.38,149.83,Credit Card,2,0,Cancelled,North Hub,5,Mira-Bhayandar,Gujarat
ORD206,1476,328,26,7.0,2025-01-06,1,18819.95,6.08,190.42,Credit Card,4,0,Delivered,East Hub,2,Srinagar,Odisha
ORD207,2294,793,23,7.0,2025-01-06,1,1872.83,15.76,377.83,UPI,7,0,Delivered,South Hub,4,Sambhal,Karnataka
ORD208,3097,127,15,1.0,2025-01-06,1,34728.29,9.1,496.8,UPI,2,0,Delivered,South Hub,4,Farrukhabad,Delhi
ORD209,1218,723,5,1.0,2025-01-06,2,1721.87,14.95,244.37,Net Banking,3,0,Delivered,West Hub,2,Indore,Maharashtra
ORD210,2446,884,48,7.0,2025-01-06,1,3068.17,7.62,246.92,Net Banking,2,0,Delivered,South Hub,4,Kamarhati,Rajasthan
ORD211,1673,36,33,7.0,2025-01-06,1,53655.0,5.38,499.35,Net Banking,4,0,Delivered,West Hub,4,Haldia,Delhi
ORD212,156,676,16,,2025-01-06,1,3354.24,5.32,60.97,Net Banking,3,0,Delivered,East Hub,3,Gwalior,Karnataka
ORD213,409,856,47,7.0,2025-01-06,2,1531.4,9.31,496.67,COD,7,0,Delivered,North Hub,4,Adoni,Rajasthan
ORD214,438,521,4,1.0,2025-01-06,4,10010.35,8.6,421.11,COD,3,0,Delivered,South Hub,4,Thane,Tamil Nadu
ORD215,2259,344,3,1.0,2025-01-06,1,30358.4,11.15,360.01,UPI,4,0,Delivered,West Hub,3,Jhansi,Delhi
ORD216,1097,1010,45,,2025-01-07,2,1163.51,13.11,322.39,UPI,2,0,Delivered,East Hub,5,Rajahmundry,Tamil Nadu
ORD217,265,412,22,7.0,2025-01-07,1,5861.73,7.98,282.01,COD,5,0,Delivered,East Hub,2,Panchkula,Tamil Nadu
ORD218,380,247,16,,2025-01-07,1,49019.89,5.36,336.51,UPI,2,0,Delivered,West Hub,4,Bijapur,Maharashtra
ORD219,2325,811,48,,2025-01-07,2,4656.47,6.3,268.24,COD,5,0,Delivered,West Hub,1,Guwahati,Karnataka
ORD220,1001,729,45,7.0,2025-01-07,1,2253.26,8.03,213.13,COD,7,0,Delivered,South Hub,3,Tadipatri,Maharashtra
ORD221,2710,977,18,1.0,2025-01-07,1,36382.22,14.7,292.08,Net Banking,4,0,Delivered,North Hub,5,Bidhannagar,Kerala
ORD222,2200,734,32,1.0,2025-01-07,1,1747.76,16.21,470.9,Credit Card,5,0,Delivered,North Hub,2,Adoni,Karnataka
ORD223,2285,486,20,7.0,2025-01-07,1,4889.99,16.35,53.71,Credit Card,6,0,Delivered,West Hub,5,Serampore,Kerala
ORD224,3249,510,47,7.0,2025-01-07,1,8286.22,7.27,250.76,UPI,6,0,Delivered,West Hub,1,Etawah,Uttar Pradesh
ORD225,206,350,25,1.0,2025-01-07,1,8371.15,12.15,221.87,UPI,3,0,Cancelled,West Hub,5,Satara,Maharashtra
ORD226,3958,235,38,7.0,2025-01-07,1,11358.76,8.0,271.69,COD,7,0,Delivered,South Hub,5,Kakinada,Maharashtra
ORD227,3210,407,19,,2025-01-07,2,3609.5,7.84,50.68,Net Banking,7,0,Delivered,South Hub,1,Chapra,Madhya Pradesh
ORD228,209,819,14,1.0,2025-01-07,1,18715.61,12.26,455.22,UPI,4,0,Delivered,West Hub,4,Parbhani,Punjab
ORD229,3100,1196,30,,2025-01-07,1,1749.83,16.38,316.57,COD,3,1,Returned,South Hub,3,Sultan Pur Majra,Tamil Nadu
ORD230,3833,1033,1,1.0,2025-01-07,1,3866.8,9.55,302.18,Credit Card,2,0,Delivered,South Hub,5,Berhampur,Uttar Pradesh
ORD231,2921,217,26,7.0,2025-01-07,1,41852.34,9.43,186.85,UPI,7,0,Delivered,West Hub,4,Guwahati,Karnataka
ORD232,1038,930,36,,2025-01-07,1,12623.23,17.87,440.86,Net Banking,2,0,Delivered,North Hub,3,Dindigul,Delhi
ORD233,3604,133,36,7.0,2025-01-07,1,51578.66,7.88,361.43,Net Banking,2,0,Delivered,West Hub,2,Meerut,Punjab
ORD234,3755,1044,27,7.0,2025-01-07,1,696.15,5.17,203.12,Net Banking,5,0,Delivered,South Hub,4,Kharagpur,West Bengal
ORD235,2627,300,44,,2025-01-07,2,42712.27,14.96,314.48,UPI,5,0,Delivered,West Hub,5,Bareilly,Maharashtra
ORD236,2691,590,32,7.0,2025-01-07,1,7584.34,6.7,336.38,UPI,5,0,Delivered,West Hub,3,Pondicherry,West Bengal
ORD237,180,154,41,1.0,2025-01-07,1,6624.41,11.49,391.96,COD,7,0,Delivered,East Hub,2,Etawah,Uttar Pradesh
ORD238,3498,611,49,7.0,2025-01-07,1,3267.42,8.56,342.2,Net Banking,4,0,Delivered,North Hub,4,Jalgaon,Uttar Pradesh
ORD239,1780,1145,28,1.0,2025-01-07,1,1149.94,12.43,128.85,Net Banking,7,0,Delivered,West Hub,5,Sultan Pur Majra,Delhi
ORD240,3171,1021,2,1.0,2025-01-07,1,793.17,17.71,405.69,COD,3,0,Delivered,South Hub,5,Bhilai,Maharashtra
ORD241,458,460,31,1.0,2025-01-07,1,8258.71,13.27,82.1,Credit Card,2,0,Delivered,South Hub,4,Ludhiana,West Bengal
ORD242,3439,98,10,,2025-01-07,1,42729.11,6.78,124.0,UPI,2,0,Delivered,South Hub,3,Thane,Maharashtra
ORD243,3134,733,37,1.0,2025-01-07,1,1354.16,7.34,365.13,Credit Card,5,0,Delivered,South Hub,3,Mangalore,Punjab
ORD24350,2003,729,45,,2025-01-07,2,2069.3,8.03,213.13,COD,7,0,Delivered,South Hub,3,Ambala,Karnataka
ORD244,3109,860,38,1.0,2025-01-07,1,20652.03,5.46,187.79,COD,2,0,Delivered,East Hub,3,Akola,Uttar Pradesh
ORD245,478,1074,50,7.0,2025-01-07,1,762.92,17.01,450.44,COD,5,0,Delivered,South Hub,4,Udaipur,Delhi
ORD246,2480,895,19,7.0,2025-01-07,1,18939.07,5.96,251.58,UPI,3,0,Delivered,East Hub,2,Tadepalligudem,Maharashtra
ORD247,1659,1054,38,,2025-01-07,2,773.8,9.67,131.42,UPI,3,0,Delivered,West Hub,3,Bulandshahr,Delhi
ORD248,3187,877,13,1.0,2025-01-07,1,5204.31,12.96,59.67,Net Banking,6,0,Delivered,South Hub,5,Jamnagar,Madhya Pradesh
ORD249,3533,436,19,1.0,2025-01-07,1,2627.4,12.67,437.8,COD,2,0,Delivered,East Hub,4,Madurai,Tamil Nadu
ORD250,862,1168,10,,2025-01-07,1,1149.36,11.98,456.17,Net Banking,4,0,Delivered,East Hub,5,Dehri,Delhi
ORD24253,2873,975,3,,2025-01-08,1,9548.38,11.42,284.55,COD,6,0,Delivered,West Hub,4,Proddatur,Gujarat
ORD24389,924,272,5,,2025-01-08,1,2450.33,10.3,483.0,COD,5,0,Delivered,South Hub,2,Jaunpur,Punjab
ORD24486,29,975,3,,2025-01-08,1,10279.05,11.42,284.55,COD,6,0,Delivered,West Hub,4,Anantapur,Delhi
ORD251,276,603,41,,2025-01-08,1,3642.75,15.9,443.61,Net Banking,3,0,Delivered,West Hub,5,Ramgarh,Delhi
ORD252,2650,407,35,,2025-01-08,1,2950.79,7.41,228.93,Credit Card,6,0,Delivered,North Hub,1,Srikakulam,Punjab
ORD253,1081,597,13,7.0,2025-01-08,1,2795.5,9.67,191.08,Net Banking,7,0,Delivered,West Hub,5,Ramagundam,Karnataka
ORD254,2936,290,21,,2025-01-08,1,3627.56,8.99,128.54,UPI,4,0,Delivered,West Hub,5,Gudivada,Delhi
ORD255,511,335,32,,2025-01-08,1,32226.69,10.35,413.44,COD,3,0,Delivered,North Hub,2,Patna,Gujarat
ORD256,702,64,12,7.0,2025-01-08,1,19635.51,9.51,324.42,UPI,6,1,Returned,West Hub,1,Bhubaneswar,Maharashtra
ORD257,1835,122,1,7.0,2025-01-08,1,22679.87,8.64,89.61,UPI,3,0,Cancelled,East Hub,5,Dehradun,Kerala
ORD258,1675,947,1,1.0,2025-01-08,1,2545.91,13.58,153.22,Net Banking,4,0,Delivered,North Hub,3,Pimpri-Chinchwad,Delhi
ORD259,2350,539,20,7.0,2025-01-08,1,11017.68,17.07,172.19,Net Banking,3,0,Delivered,South Hub,5,Satna,West Bengal
ORD260,3924,304,41,,2025-01-08,1,4375.11,17.9,68.36,COD,6,0,Delivered,West Hub,2,Bhatpara,Rajasthan
ORD261,2790,83,41,7.0,2025-01-08,1,79877.11,7.15,357.24,Credit Card,4,0,Delivered,East Hub,1,Mangalore,Uttar Pradesh
ORD262,2631,664,5,,2025-01-08,4,3246.2,7.23,219.6,COD,2,0,Delivered,West Hub,2,Pune,Madhya Pradesh
ORD263,1510,819,34,,2025-01-08,1,17816.22,15.97,367.1,Net Banking,5,0,Delivered,West Hub,2,Madhyamgram,Rajasthan
ORD264,1291,315,10,1.0,2025-01-08,1,2494.56,9.09,229.1,UPI,2,0,Delivered,South Hub,3,Ahmedabad,Uttar Pradesh
ORD265,1793,431,45,,2025-01-08,1,9595.33,15.01,120.58,Credit Card,5,0,Delivered,East Hub,1,Mira-Bhayandar,Tamil Nadu
ORD266,1580,716,31,7.0,2025-01-08,1,3522.32,12.15,259.86,Net Banking,3,0,Delivered,East Hub,4,Muzaffarpur,Delhi
ORD267,3181,769,29,7.0,2025-01-08,3,3072.31,13.93,142.17,Net Banking,2,0,Delivered,West Hub,4,Singrauli,Rajasthan
ORD268,29,149,22,7.0,2025-01-08,1,40115.27,9.07,403.68,Net Banking,4,0,Delivered,East Hub,3,Anantapur,Delhi
ORD269,3522,555,36,1.0,2025-01-08,1,2947.03,9.05,379.2,UPI,5,0,Delivered,West Hub,3,Tirupati,Delhi
ORD270,2400,636,42,7.0,2025-01-08,1,3616.16,13.47,291.14,COD,4,1,Returned,East Hub,1,Patna,Kerala
ORD271,1791,484,18,7.0,2025-01-08,1,3865.69,17.63,312.11,UPI,2,0,Delivered,West Hub,3,Farrukhabad,West Bengal
ORD272,1957,860,19,7.0,2025-01-08,1,17825.3,13.48,385.27,Credit Card,7,0,Delivered,West Hub,2,Thiruvananthapuram,Tamil Nadu
ORD273,2014,742,20,,2025-01-08,3,2622.35,8.81,139.32,UPI,3,0,Delivered,East Hub,3,Gwalior,Maharashtra
ORD274,3968,649,43,,2025-01-08,1,827.53,13.85,371.09,COD,5,0,Delivered,North Hub,2,Tirupati,Madhya Pradesh
ORD275,143,677,10,,2025-01-08,1,2903.79,13.45,252.38,Credit Card,4,0,Delivered,North Hub,4,Lucknow,Odisha
ORD276,924,1073,25,1.0,2025-01-08,1,1856.43,11.56,239.72,Net Banking,4,1,Returned,North Hub,4,Jaunpur,Punjab
ORD277,2829,272,5,7.0,2025-01-08,1,2340.76,10.3,483.0,COD,5,0,Delivered,South Hub,2,Nagercoil,Rajasthan
ORD278,2780,975,3,1.0,2025-01-08,1,11110.36,11.42,284.55,COD,6,0,Delivered,West Hub,4,Pallavaram,Maharashtra
ORD279,1783,550,32,7.0,2025-01-08,1,3381.18,6.81,379.84,Credit Card,7,0,Delivered,East Hub,1,Pondicherry,Delhi
ORD280,30,383,43,1.0,2025-01-08,1,9400.85,16.82,366.16,COD,4,0,Delivered,East Hub,1,Firozabad,Madhya Pradesh
ORD281,2685,882,14,7.0,2025-01-08,1,5519.74,8.74,445.83,COD,3,0,Cancelled,East Hub,4,Jehanabad,Delhi
ORD282,292,1001,20,1.0,2025-01-08,1,1281.91,6.49,248.42,UPI,7,0,Delivered,North Hub,3,Silchar,Gujarat
ORD283,325,716,48,1.0,2025-01-08,1,3706.38,9.46,384.98,Credit Card,7,0,Delivered,South Hub,4,Jaunpur,Maharashtra
ORD284,3645,1104,42,,2025-01-08,1,2409.85,15.96,259.19,COD,6,0,Delivered,South Hub,3,Munger,Delhi
ORD285,1027,274,4,,2025-01-08,1,12910.95,6.31,263.45,COD,6,0,Delivered,West Hub,5,Kochi,Maharashtra
ORD286,2391,68,24,1.0,2025-01-08,3,5113.46,6.34,288.67,Credit Card,2,0,Delivered,East Hub,4,Tiruvottiyur,Maharashtra
ORD287,2953,699,44,7.0,2025-01-08,1,2859.34,13.49,215.03,COD,4,0,Delivered,North Hub,1,Thoothukudi,Uttar Pradesh
ORD288,1639,531,37,,2025-01-09,1,3075.12,8.49,245.09,UPI,7,0,Delivered,South Hub,5,Noida,Kerala
ORD289,1572,333,33,7.0,2025-01-09,1,44707.05,11.39,345.82,COD,7,0,Delivered,West Hub,1,Chapra,Rajasthan
ORD290,345,458,7,1.0,2025-01-09,1,3761.1,5.95,448.09,COD,6,0,Delivered,East Hub,3,Baranagar,Maharashtra
ORD291,2749,966,32,,2025-01-09,1,9114.44,6.67,111.6,UPI,3,0,Delivered,West Hub,4,Ujjain,Karnataka
ORD292,286,743,39,1.0,2025-01-09,1,3694.24,7.61,408.26,UPI,7,0,Delivered,South Hub,5,Chinsurah,Punjab
ORD293,224,888,31,,2025-01-09,1,7776.33,8.56,435.16,Credit Card,2,1,Returned,North Hub,5,Lucknow,Maharashtra
ORD294,325,417,30,,2025-01-09,1,4780.23,8.9,80.98,UPI,7,1,Returned,East Hub,1,Jaunpur,Maharashtra
ORD295,213,344,50,7.0,2025-01-09,2,26059.89,8.92,295.28,UPI,3,0,Delivered,East Hub,1,Nashik,Tamil Nadu
ORD296,1747,193,7,1.0,2025-01-09,1,33483.95,11.02,106.28,COD,7,0,Delivered,South Hub,4,Bhiwani,Maharashtra
ORD297,1012,1168,6,,2025-01-09,1,1015.37,7.51,189.68,COD,7,0,Delivered,West Hub,1,Arrah,Punjab
ORD298,3726,435,50,7.0,2025-01-09,1,7395.24,10.66,348.71,Credit Card,6,0,Delivered,South Hub,5,Dhule,Delhi
ORD299,2350,939,48,,2025-01-09,1,4027.74,15.96,238.66,Net Banking,7,0,Delivered,East Hub,4,Satna,West Bengal
ORD300,3203,462,41,7.0,2025-01-09,2,5185.71,13.29,212.51,Credit Card,4,0,Delivered,East Hub,1,Warangal,Karnataka
ORD301,582,662,42,,2025-01-09,1,3879.59,14.01,443.07,Credit Card,3,0,Delivered,West Hub,5,Bettiah,Karnataka
ORD302,2778,1019,49,1.0,2025-01-09,1,2171.12,6.72,347.07,Credit Card,3,0,Delivered,North Hub,5,Guntur,Tamil Nadu
ORD303,276,219,33,,2025-01-09,2,29670.08,5.75,448.45,Net Banking,4,0,Delivered,South Hub,5,Ramgarh,Delhi
ORD304,1970,659,16,1.0,2025-01-09,1,2103.14,16.76,96.15,COD,2,0,Delivered,West Hub,4,Jehanabad,Madhya Pradesh
ORD305,2958,268,9,1.0,2025-01-09,1,10215.02,8.88,288.21,UPI,3,0,Delivered,North Hub,4,Gandhidham,Karnataka
ORD306,1076,1178,34,7.0,2025-01-09,1,2218.66,5.47,236.36,COD,4,0,Delivered,East Hub,5,Tirunelveli,Maharashtra
ORD307,779,1094,13,1.0,2025-01-09,2,943.17,12.59,64.4,COD,5,0,Delivered,West Hub,2,Nadiad,Rajasthan
ORD308,1794,559,42,,2025-01-09,1,6013.4,14.02,304.24,Net Banking,3,0,Delivered,North Hub,2,Rajahmundry,Tamil Nadu
ORD309,2171,308,1,7.0,2025-01-09,1,55989.85,14.43,252.34,Credit Card,5,0,Delivered,North Hub,3,Ratlam,Karnataka
ORD310,3385,736,8,,2025-01-09,2,1256.09,8.37,327.82,Credit Card,6,0,Delivered,East Hub,4,Imphal,Delhi
ORD311,3851,1020,30,7.0,2025-01-09,1,1357.02,13.59,479.57,Net Banking,6,0,Delivered,West Hub,1,Guntakal,West Bengal
ORD312,1647,772,41,,2025-01-09,2,3452.85,13.62,198.13,Net Banking,6,0,Delivered,West Hub,2,Purnia,Odisha
ORD312,2977,772,41,,2025-01-09,2,4387.3,13.62,198.13,Net Banking,6,0,Delivered,West Hub,2,Kulti,Rajasthan
ORD313,2474,988,32,1.0,2025-01-09,1,8735.34,6.29,97.71,UPI,7,0,Delivered,North Hub,4,Bally,Delhi
ORD314,249,984,30,7.0,2025-01-09,1,5206.14,5.52,434.67,Credit Card,5,0,Delivered,West Hub,4,Karimnagar,Odisha
ORD315,597,160,19,1.0,2025-01-09,1,14489.22,13.0,146.32,Credit Card,4,0,Delivered,North Hub,4,Gulbarga,Madhya Pradesh
ORD316,2414,585,8,7.0,2025-01-09,1,5746.5,13.54,154.58,UPI,2,0,Delivered,West Hub,4,Jhansi,Karnataka
ORD317,2644,273,3,7.0,2025-01-09,1,8525.46,16.41,490.66,COD,2,0,Delivered,East Hub,3,Bangalore,Karnataka
ORD318,1047,59,41,7.0,2025-01-09,1,33002.97,6.03,61.0,Net Banking,5,0,Cancelled,North Hub,3,Aligarh,Punjab
ORD319,180,100,2,7.0,2025-01-09,2,10263.97,12.04,195.21,Credit Card,3,0,Delivered,South Hub,4,Etawah,Uttar Pradesh
ORD320,2549,1155,30,7.0,2025-01-09,1,2835.95,13.71,452.45,Net Banking,2,0,Delivered,West Hub,2,Gandhinagar,Punjab
ORD321,1450,1000,8,7.0,2025-01-09,1,8331.77,12.44,316.16,Credit Card,6,0,Delivered,West Hub,4,Morbi,Odisha
ORD322,365,1068,35,1.0,2025-01-09,2,864.64,7.67,305.15,COD,7,0,Delivered,West Hub,3,Kulti,Karnataka
ORD323,2595,551,40,,2025-01-10,1,6461.18,11.34,269.3,Net Banking,6,0,Delivered,East Hub,2,Allahabad,Karnataka
ORD324,1881,761,11,1.0,2025-01-10,1,1767.06,16.18,287.6,UPI,3,0,Delivered,East Hub,5,Ulhasnagar,Gujarat
ORD325,3191,818,44,,2025-01-10,1,5557.89,16.35,354.73,Net Banking,3,0,Delivered,South Hub,5,Nagercoil,Karnataka
ORD325,1496,818,44,1.0,2025-01-10,1,5032.37,16.35,354.73,Net Banking,3,0,Delivered,South Hub,5,Bhusawal,West Bengal
ORD326,952,328,35,,2025-01-10,2,20681.74,7.14,213.29,Net Banking,2,0,Delivered,East Hub,1,Gulbarga,Kerala
ORD327,1518,76,42,7.0,2025-01-10,1,55147.23,5.14,354.76,UPI,5,0,Delivered,East Hub,1,Malda,Punjab
ORD328,3328,1027,43,7.0,2025-01-10,1,2855.1,17.96,136.49,UPI,5,0,Delivered,East Hub,4,Ramgarh,Maharashtra
ORD329,3576,63,2,7.0,2025-01-10,2,20595.57,13.3,230.99,UPI,7,0,Delivered,West Hub,5,Udaipur,Kerala
ORD330,1070,1132,49,1.0,2025-01-10,1,595.46,10.03,257.93,COD,3,1,Returned,North Hub,5,Tadepalligudem,Gujarat
ORD331,60,355,16,1.0,2025-01-10,2,3177.23,16.68,226.22,COD,4,0,Delivered,South Hub,1,Durg,Madhya Pradesh
ORD332,2504,336,35,1.0,2025-01-10,1,10956.12,7.24,288.16,Net Banking,4,0,Delivered,West Hub,4,Raebareli,Odisha
ORD333,3962,417,31,,2025-01-10,2,4867.1,17.38,343.56,Credit Card,4,0,Delivered,North Hub,5,Jaipur,Uttar Pradesh
ORD334,388,65,14,7.0,2025-01-10,1,5705.52,11.42,61.64,COD,3,0,Delivered,West Hub,5,Haldia,Odisha
ORD335,1982,860,36,7.0,2025-01-10,1,18164.3,15.38,468.66,UPI,4,0,Delivered,East Hub,5,Thane,West Bengal
ORD336,1364,783,40,,2025-01-10,1,3238.55,17.27,94.5,COD,4,0,Delivered,West Hub,1,Gulbarga,Delhi
ORD337,956,168,17,7.0,2025-01-10,1,14031.82,12.44,475.25,Credit Card,6,0,Delivered,East Hub,2,Adoni,West Bengal
ORD338,623,158,16,7.0,2025-01-10,1,4564.28,7.57,344.05,UPI,7,0,Delivered,West Hub,1,Ghaziabad,Uttar Pradesh
ORD339,2542,820,30,7.0,2025-01-10,1,10638.94,14.28,432.23,Net Banking,7,0,Delivered,East Hub,4,Shimoga,Kerala
ORD340,1856,1109,42,7.0,2025-01-10,1,746.73,17.79,265.27,COD,3,0,Delivered,South Hub,5,Coimbatore,West Bengal
ORD341,3533,395,30,7.0,2025-01-10,1,28402.31,12.58,287.38,Net Banking,2,0,Delivered,West Hub,1,Madurai,Tamil Nadu
ORD342,264,941,18,7.0,2025-01-10,1,10117.38,13.01,398.03,Credit Card,7,0,Delivered,North Hub,5,Tiruchirappalli,Punjab
ORD343,2095,643,49,7.0,2025-01-10,2,3193.2,12.3,230.36,COD,4,0,Delivered,North Hub,2,Vasai-Virar,Gujarat
ORD344,433,91,4,1.0,2025-01-10,1,25882.49,5.62,313.37,UPI,5,0,Delivered,South Hub,2,Pudukkottai,Madhya Pradesh
ORD345,2805,20,35,1.0,2025-01-10,1,72900.81,12.91,120.91,Net Banking,7,0,Delivered,West Hub,2,Ahmedabad,Punjab
ORD346,342,919,23,,2025-01-10,1,15317.93,15.58,118.0,UPI,6,0,Delivered,East Hub,4,Jodhpur,West Bengal
ORD347,2597,990,7,1.0,2025-01-10,3,28605.78,16.98,420.24,Credit Card,3,0,Delivered,North Hub,1,Durgapur,Karnataka
ORD348,2316,637,28,,2025-01-10,1,4143.08,9.4,99.95,Net Banking,6,0,Delivered,North Hub,2,Bareilly,Punjab
ORD349,3233,692,23,7.0,2025-01-10,1,4900.11,14.14,444.34,Net Banking,7,0,Delivered,South Hub,2,Latur,Uttar Pradesh
ORD350,2764,576,7,,2025-01-10,1,5106.24,6.82,473.05,Credit Card,7,0,Delivered,West Hub,1,Amritsar,Karnataka
ORD351,752,228,35,7.0,2025-01-10,1,4440.96,13.85,59.93,COD,4,0,Delivered,South Hub,2,Jaunpur,Maharashtra
ORD352,1907,760,2,1.0,2025-01-10,1,3974.14,15.7,492.47,Credit Card,6,0,Delivered,South Hub,4,Baranagar,Delhi
ORD353,1322,450,36,,2025-01-10,1,5788.56,13.44,465.23,UPI,4,1,Returned,South Hub,4,Tezpur,Gujarat
ORD354,2294,183,26,1.0,2025-01-10,2,9203.52,17.06,413.91,Credit Card,6,1,Returned,East Hub,1,Sambhal,Karnataka
ORD355,2597,446,49,7.0,2025-01-10,1,8412.94,15.24,307.99,COD,5,0,Delivered,North Hub,4,Durgapur,Karnataka
ORD356,3363,722,30,,2025-01-10,1,2548.96,16.83,356.33,Net Banking,4,0,Delivered,South Hub,3,Rajkot,West Bengal
ORD357,833,33,1,7.0,2025-01-10,1,55644.56,13.93,394.29,COD,4,0,Delivered,South Hub,5,Navi Mumbai,Odisha
ORD24040,1317,649,25,,2025-01-11,1,866.77,8.34,327.65,Credit Card,6,0,Delivered,South Hub,5,Baranagar,Kerala
ORD24133,3408,806,27,1.0,2025-01-11,1,22241.18,7.13,255.94,Credit Card,4,0,Delivered,West Hub,4,Satara,Karnataka
ORD358,1640,416,33,1.0,2025-01-11,1,9016.23,8.97,493.94,COD,4,1,Returned,East Hub,5,Raichur,Delhi
ORD359,2741,341,19,,2025-01-11,1,4589.67,17.57,452.33,Credit Card,3,0,Delivered,East Hub,1,Guntakal,Odisha
ORD360,645,938,36,,2025-01-11,1,17919.56,10.59,58.11,COD,4,0,Delivered,North Hub,2,Srinagar,Maharashtra
ORD361,1604,884,20,,2025-01-11,1,3076.09,8.98,79.72,Credit Card,7,0,Delivered,North Hub,4,Baranagar,Maharashtra
ORD362,1033,109,37,1.0,2025-01-11,1,25777.32,14.7,437.79,UPI,6,0,Delivered,East Hub,5,South Dumdum,Kerala
ORD363,1319,724,3,,2025-01-11,1,4357.78,7.23,123.94,UPI,2,0,Delivered,South Hub,5,Khandwa,Karnataka
ORD364,1777,806,27,1.0,2025-01-11,1,20546.66,7.13,255.94,Credit Card,4,0,Delivered,West Hub,4,Karawal Nagar,Tamil Nadu
ORD365,3164,1085,35,,2025-01-11,2,3461.0,16.27,324.42,Net Banking,6,0,Delivered,East Hub,5,Hospet,Uttar Pradesh
ORD366,3287,671,23,,2025-01-11,1,1267.7,15.96,90.05,Net Banking,3,0,Delivered,East Hub,1,Bhopal,Karnataka
ORD367,2630,384,8,1.0,2025-01-11,1,24934.68,15.31,129.15,COD,5,0,Delivered,South Hub,3,Bhatpara,Tamil Nadu
ORD368,2772,425,47,,2025-01-11,1,3526.64,5.29,438.1,COD,3,0,Delivered,South Hub,4,Agra,Maharashtra
ORD369,1412,365,12,,2025-01-11,1,3300.47,13.56,228.31,Net Banking,2,0,Delivered,East Hub,4,Vasai-Virar,Maharashtra
ORD370,1248,90,43,1.0,2025-01-11,1,11714.48,14.21,416.62,Net Banking,5,0,Delivered,West Hub,5,Dehri,Delhi
ORD371,3334,336,36,,2025-01-11,1,13011.99,13.4,349.55,COD,7,0,Delivered,North Hub,3,Dehri,Karnataka
ORD372,240,283,36,,2025-01-11,1,6478.37,8.68,377.11,COD,3,0,Delivered,South Hub,3,Gopalpur,Delhi
ORD372,2869,283,36,,2025-01-11,1,6118.61,8.68,377.11,COD,3,0,Delivered,South Hub,3,Firozabad,Odisha
ORD373,3164,886,26,1.0,2025-01-11,2,21996.82,7.98,170.83,UPI,4,0,Delivered,South Hub,3,Hospet,Uttar Pradesh
ORD374,2128,1017,2,7.0,2025-01-11,1,901.82,15.83,161.39,Net Banking,3,0,Delivered,South Hub,3,Bhiwandi,Delhi
ORD375,241,1063,22,,2025-01-11,1,1876.96,11.34,386.16,UPI,2,0,Delivered,East Hub,5,Dhanbad,Karnataka
ORD376,3755,374,41,7.0,2025-01-11,1,13435.16,13.84,408.25,COD,2,0,Delivered,East Hub,3,Kharagpur,West Bengal
ORD377,919,529,13,7.0,2025-01-11,1,6605.37,6.77,146.13,COD,5,0,Delivered,West Hub,2,Suryapet,Kerala
ORD378,2907,200,16,,2025-01-11,1,8229.53,5.56,325.76,Net Banking,4,0,Delivered,North Hub,4,Salem,Delhi
ORD379,2092,1197,19,7.0,2025-01-11,3,1470.87,11.67,65.01,COD,4,0,Delivered,North Hub,2,Tiruchirappalli,Odisha
ORD380,2314,816,32,7.0,2025-01-11,1,20460.42,13.73,87.95,Net Banking,7,0,Delivered,North Hub,5,Moradabad,Maharashtra
ORD381,1899,998,31,1.0,2025-01-11,1,13372.32,11.28,423.68,COD,6,0,Delivered,East Hub,5,Karaikudi,Delhi
